term,estimate,std.error,statistic,p.value,conf.low,conf.high
(Intercept),0.7518058098655543,0.2201681346267216,3.4146894651225717,0.004610363304102981,0.27616147266610475,1.2274501470650039
wax_g,61.88271887610459,2.716279151004746,22.782164658302626,7.300234076655424e-12,56.01455453607058,67.7508832161386
