species,date,day,treatment,tank,thicket ,sample,id,wounded,health_status,color,paling,notes,hole_at_center
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,a,gene/physio,166.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,a,gene/physio,173.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,c,gene/physio,121.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,c,gene/physio,131.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,d,gene/physio,118.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,9.0,d,gene/physio,122.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,a,gene/physio,175.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,a,gene/physio,178.0,no,alive,D4,slight,slightly lighter at top
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,c,gene/physio,119.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,c,gene/physio,132.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,d,gene/physio,110.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,10.0,d,gene/physio,120.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,a,gene/physio,163.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,a,gene/physio,174.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,c,gene/physio,116.0,no,alive,D4,slight,slightly lighter at top
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,c,gene/physio,127.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,d,gene/physio,128.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,31.0,11.0,d,gene/physio,149.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,a,gene/physio,176.0,no,alive,D4,no,D4 dark
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,a,gene/physio,177.0,no,alive,D4,no,D4 dark
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,c,gene/physio,125.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,c,gene/physio,130.0,no,alive,D4,no,D4 light
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,d,gene/physio,144.0,no,alive,D4,no,
a. pulchra,2025-05-30 00:00:00,-4.0,28.0,12.0,d,gene/physio,147.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,a,gene/physio,162.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,a,gene/physio,172.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,c,gene/physio,129.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,c,gene/physio,139.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,d,gene/physio,113.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,3.0,d,gene/physio,156.0,no,alive,D3/D4,slight,D3 on back
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,a,gene/physio,152.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,a,gene/physio,165.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,c,gene/physio,133.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,c,gene/physio,141.0,no,alive,D4,no,D4 dark
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,d,gene/physio,143.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,4.0,d,gene/physio,150.0,no,alive,D4,no,D4 dark
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,a,gene/physio,161.0,no,alive,D4,slight,D4 light
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,a,gene/physio,170.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,c,gene/physio,115.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,c,gene/physio,124.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,d,gene/physio,126.0,yes,alive,D4,slight,D4 light
a. pulchra,2025-06-04 00:00:00,0.0,31.0,5.0,d,gene/physio,154.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,a,gene/physio,169.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,a,gene/physio,179.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,c,gene/physio,117.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,c,gene/physio,123.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,d,gene/physio,145.0,no,alive,D4,slight,D4 light
a. pulchra,2025-06-04 00:00:00,0.0,28.0,6.0,d,gene/physio,146.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,a,gene/physio,166.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,a,gene/physio,173.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,c,gene/physio,121.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,c,gene/physio,131.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,d,gene/physio,118.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,9.0,d,gene/physio,122.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,a,gene/physio,175.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,a,gene/physio,178.0,no,alive,D4,slight,still light
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,c,gene/physio,119.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,c,gene/physio,132.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,d,gene/physio,110.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,10.0,d,gene/physio,120.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,a,gene/physio,163.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,a,gene/physio,174.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,c,gene/physio,116.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,c,gene/physio,127.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,d,gene/physio,128.0,no,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,31.0,11.0,d,gene/physio,149.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,a,gene/physio,176.0,no,alive,D4,no,D4 dark
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,a,gene/physio,177.0,yes,alive,D4,no,D4 dark
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,c,gene/physio,125.0,no,alive,D4,no,D4 dark
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,c,gene/physio,130.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,d,gene/physio,144.0,yes,alive,D4,no,
a. pulchra,2025-06-04 00:00:00,0.0,28.0,12.0,d,gene/physio,147.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,a,gene/physio,162.0,no,alive,D4,no,,NA
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,a,gene/physio,172.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,c,gene/physio,129.0,yes,alive,D4,yes,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,c,gene/physio,139.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,d,gene/physio,113.0,yes,alive,D4,no,pigment over wound,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,3.0,d,gene/physio,156.0,no,alive,D3,yes,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,a,gene/physio,152.0,yes,alive,D4,slight,,yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,a,gene/physio,165.0,no,alive,D4,slight,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,c,gene/physio,133.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,c,gene/physio,141.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,d,gene/physio,143.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,4.0,d,gene/physio,150.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,a,gene/physio,161.0,no,alive,D3,slight,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,a,gene/physio,170.0,yes,alive,D3,slight,,yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,c,gene/physio,115.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,c,gene/physio,124.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,d,gene/physio,126.0,yes,alive,D3,slight,AEF (1),yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,5.0,d,gene/physio,154.0,no,alive,D3,slight,AEF (1)
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,a,gene/physio,169.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,a,gene/physio,179.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,c,gene/physio,117.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,c,gene/physio,123.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,d,gene/physio,145.0,no,alive,D4,slight,D4 light
a. pulchra,2025-06-07 00:00:00,3.0,28.0,6.0,d,gene/physio,146.0,yes,alive,D4,no,pigment over wound
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,a,gene/physio,166.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,a,gene/physio,173.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,c,gene/physio,121.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,c,gene/physio,131.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,d,gene/physio,118.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,9.0,d,gene/physio,122.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,a,gene/physio,175.0,yes,alive,D3,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,a,gene/physio,178.0,no,alive,D3,slight,AEF (3)
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,c,gene/physio,119.0,yes,alive,D4,no,AEF (1),yes
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,c,gene/physio,132.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,d,gene/physio,110.0,yes,alive,D3,slight,AEF (1)
a. pulchra,2025-06-07 00:00:00,3.0,31.0,10.0,d,gene/physio,120.0,no,alive,D4,slight,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,a,gene/physio,163.0,no,alive,D4,no,AEF (2)
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,a,gene/physio,174.0,yes,alive,D4,no,pigment over wound
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,c,gene/physio,116.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,c,gene/physio,127.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,d,gene/physio,128.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,31.0,11.0,d,gene/physio,149.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,a,gene/physio,176.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,a,gene/physio,177.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,c,gene/physio,125.0,no,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,c,gene/physio,130.0,yes,alive,D4,no,,yes
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,d,gene/physio,144.0,yes,alive,D4,no,
a. pulchra,2025-06-07 00:00:00,3.0,28.0,12.0,d,gene/physio,147.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,a,gene/physio,162.0,no,alive,D4,no,D4 dark
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,a,gene/physio,172.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,c,gene/physio,129.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,c,gene/physio,139.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,d,gene/physio,113.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,3.0,d,gene/physio,156.0,no,alive,D3,slight,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,a,gene/physio,152.0,yes,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,a,gene/physio,165.0,no,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,c,gene/physio,133.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,c,gene/physio,141.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,d,gene/physio,143.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,4.0,d,gene/physio,150.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,a,gene/physio,161.0,no,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,a,gene/physio,170.0,yes,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,c,gene/physio,115.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,c,gene/physio,124.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,d,gene/physio,126.0,yes,alive,D3,slight,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,5.0,d,gene/physio,154.0,no,alive,D3,slight,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,a,gene/physio,169.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,a,gene/physio,179.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,c,gene/physio,117.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,c,gene/physio,123.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,d,gene/physio,145.0,no,alive,D3/D4,slight,D3/D4
a. pulchra,2025-06-10 00:00:00,6.0,28.0,6.0,d,gene/physio,146.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,a,gene/physio,166.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,a,gene/physio,173.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,c,gene/physio,121.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,c,gene/physio,131.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,d,gene/physio,118.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,9.0,d,gene/physio,122.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,a,gene/physio,175.0,yes,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,a,gene/physio,178.0,no,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,c,gene/physio,119.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,c,gene/physio,132.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,d,gene/physio,110.0,yes,alive,D3,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,10.0,d,gene/physio,120.0,no,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,a,gene/physio,163.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,a,gene/physio,174.0,yes,alive,D4,slight,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,c,gene/physio,116.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,c,gene/physio,127.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,d,gene/physio,128.0,no,alive,D3,yes,
a. pulchra,2025-06-10 00:00:00,6.0,31.0,11.0,d,gene/physio,149.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,a,gene/physio,176.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,a,gene/physio,177.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,c,gene/physio,125.0,no,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,c,gene/physio,130.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,d,gene/physio,144.0,yes,alive,D4,no,
a. pulchra,2025-06-10 00:00:00,6.0,28.0,12.0,d,gene/physio,147.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,a,gene/physio,162.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,a,gene/physio,172.0,yes,alive,D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,c,gene/physio,129.0,yes,alive,D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,c,gene/physio,139.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,d,gene/physio,113.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,3.0,d,gene/physio,156.0,no,alive,D3/D4,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,a,gene/physio,152.0,yes,alive,D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,a,gene/physio,165.0,no,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,c,gene/physio,133.0,yes,alive,D3/D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,c,gene/physio,141.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,d,gene/physio,143.0,yes,alive,D3,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,4.0,d,gene/physio,150.0,no,alive,D3/D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,a,gene/physio,161.0,no,alive,D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,a,gene/physio,170.0,yes,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,c,gene/physio,115.0,yes,alive,D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,c,gene/physio,124.0,no,alive,D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,d,gene/physio,126.0,yes,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,5.0,d,gene/physio,154.0,no,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,a,gene/physio,169.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,a,gene/physio,179.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,c,gene/physio,117.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,c,gene/physio,123.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,d,gene/physio,145.0,no,alive,D3/D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,6.0,d,gene/physio,146.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,a,gene/physio,166.0,yes,alive,D4,no,some pigment around tip
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,a,gene/physio,173.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,c,gene/physio,121.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,c,gene/physio,131.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,d,gene/physio,118.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,9.0,d,gene/physio,122.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,a,gene/physio,175.0,yes,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,a,gene/physio,178.0,no,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,c,gene/physio,119.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,c,gene/physio,132.0,no,alive,D3/D4,slight,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,d,gene/physio,110.0,yes,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,10.0,d,gene/physio,120.0,no,alive,D2/D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,a,gene/physio,163.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,a,gene/physio,174.0,yes,alive,D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,c,gene/physio,116.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,c,gene/physio,127.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,d,gene/physio,128.0,no,alive,D3,yes,
a. pulchra,2025-06-13 00:00:00,9.0,31.0,11.0,d,gene/physio,149.0,yes,alive,D3,slight,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,a,gene/physio,176.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,a,gene/physio,177.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,c,gene/physio,125.0,no,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,c,gene/physio,130.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,d,gene/physio,144.0,yes,alive,D4,no,
a. pulchra,2025-06-13 00:00:00,9.0,28.0,12.0,d,gene/physio,147.0,no,alive,D4,no,
a. pulchra,2025-06-16 00:00:00,12.0,28.0,3.0,a,gene/physio,162.0,no,alive,D4,no,
a. pulchra,2025-06-16 00:00:00,12.0,28.0,3.0,a,gene/physio,172.0,yes,alive,D4,slight,
a. pulchra,2025-06-16 00:00:00,12.0,28.0,3.0,c,gene/physio,129.0,yes,alive,D3/D4,slight,
a. pulchra,2025-06-16 00:00:00,12.0,28.0,3.0,c,gene/physio,139.0,no,alive,D4,no,
