species,collection_date,coord_lat,coord_long,acclimation_start_date,heat_ramp_start_date,heat_ramp_end_date,thicket ,id,sample,wound,tank,treatment,biopsy_day,biopsy_date,biopsy_notes,Collected in liquid nitrogen?,In DNA/RNA shield?,Sub-samples taken,percent_growth_bw,calculated SA,chlorophyll ug/cm^2,zooxanthellae cells/cm^2
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,NA,NA,c,288.0,gene ,yes,9.0,28.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.2442
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,171.0,gene ,no,10.0,31.0,1.0,2025-06-05 00:00:00,wound with branch,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.8201
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,210.0,gene ,yes,10.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.2798
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,254.0,gene ,yes,10.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,6.1673
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,256.0,gene ,yes,10.0,31.0,1.0,2025-06-05 00:00:00,2 tips,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,7.9394
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,259.0,gene ,no,10.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.2914
a. pulchra,2025-05-19 00:00:00,17.498075,149.91595,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,c,262.0,gene ,no,10.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.7265
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,181.0,gene ,yes,11.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,3.3785
a. pulchra,2025-05-18 00:00:00,17.497351,149.915567,2025-05-18 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,a,188.0,gene ,no,11.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,6.2196
a. pulchra,2025-05-19 00:00:00,17.49726,149.915809,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-31 00:00:00,d,228.0,gene ,yes,11.0,31.0,1.0,2025-06-05 00:00:00,NA,no,2025-06-05 00:00:00,"tip, wound, middle, far",NA,4.6277
