temp,ref_sw,ref_fw,ref_air
27.8,25.776,26.2003
27.9,25.7784,26.203
29.7,25.7853,26.216
29.9,25.7905,26.2186
30.1,25.7957,26.2227
30.4,25.7974,26.224
30.5,25.7979,26.2254
30.7,,26.2302
